"Time","ph","Pi"
9.5045045,6.29748392426906,21.1378865325367
9.51951952,6.29701296181578,21.1554642107628
9.53453453,6.29654328113314,21.1730460206629
9.54954955,6.29607487873551,21.190631930162
9.56456456,6.29560775114675,21.2082219071597
9.57957958,6.29514189490015,21.2258159195303
9.59459459,6.29467730653842,21.2434139351227
9.60960961,6.29421398261366,21.2610159217608
9.62462462,6.29375191968736,21.2786218472433
9.63963964,6.29329111433032,21.2962316793436
9.65465465,6.29283156312269,21.3138453858102
9.66966967,6.29237326265388,21.3314629343667
9.68468468,6.2919162095226,21.3490842927114
9.6996997,6.29146040033677,21.3667094285179
9.71471471,6.29100583171354,21.3843383094349
9.72972973,6.29055250027926,21.4019709030862
9.74474474,6.29010040266944,21.419607177071
9.75975976,6.28964953552872,21.4372470989634
9.77477477,6.28919989551088,21.4548906363133
9.78978979,6.28875147927878,21.4725377566456
9.8048048,6.28830428350434,21.4901884274607
9.81981982,6.28785830486852,21.5078426162346
9.83483483,6.28741354006133,21.5255002904187
9.84984985,6.28696998578174,21.5431614174401
9.86486486,6.2865276387377,21.5608259647013
9.87987988,6.28608649564611,21.5784938995807
9.89489489,6.28564655323278,21.5961651894324
9.90990991,6.28520780823244,21.6138398015861
9.92492492,6.28477025738866,21.6315177033476
9.93993994,6.28433389745387,21.6491988619984
9.95495495,6.28389872518935,21.666883244796
9.96996997,6.28346473736514,21.684570818974
9.98498498,6.28303193076009,21.7022615517418
10,6.28260030216177,21.7199554102853
10.01501502,6.28216984836651,21.7376523617661
10.03003003,6.28174056617932,21.7553523733223
10.04504505,6.28131245241392,21.7730554120683
10.06006006,6.28088550389266,21.7907614450948
10.07507508,6.28045971744654,21.8084704394688
10.09009009,6.28003508991516,21.8261823622337
10.10510511,6.27961161814672,21.8438971804097
10.12012012,6.27918929899798,21.8616148609931
10.13513514,6.27876812933424,21.8793353709573
10.15015015,6.27834810602931,21.8970586772519
10.16516517,6.2779292259655,21.9147847468037
10.18018018,6.27751148603361,21.9325135465159
10.1951952,6.27709488313286,21.9502450432688
10.21021021,6.27667941417091,21.9679792039194
10.22522523,6.27626507606382,21.9857159953019
10.24024024,6.27585186573604,22.0034553842272
10.25525526,6.27543978012036,22.0211973374837
10.27027027,6.27502881615791,22.0389418218366
10.28528529,6.27461897079815,22.0566888040284
10.3003003,6.2742102409988,22.0744382507789
10.31531532,6.27380262372587,22.0921901287851
10.33033033,6.2733961159536,22.1099444047216
10.34534535,6.27299071466446,22.1277010452402
10.36036036,6.27258641684912,22.1454600169703
10.37537538,6.27218321950642,22.1632212865189
10.39039039,6.27178111964337,22.1809848204706
10.40540541,6.2713801142751,22.1987505853875
10.42042042,6.27098020042485,22.2165185478098
10.43543544,6.27058137512396,22.234288674255
10.45045045,6.27018363541183,22.252060931219
10.46546547,6.2697869783359,22.2698352851753
10.48048048,6.26939140095165,22.2876117025753
10.4954955,6.26899690032254,22.3053901498487
10.51051051,6.26860347352004,22.3231705934032
10.52552553,6.26821111762354,22.3409529996246
10.54054054,6.26781982972039,22.358737334877
10.55555556,6.26742960690586,22.3765235655027
10.57057057,6.26704044628309,22.3943116578223
10.58558559,6.26665234496312,22.4121015781351
10.6006006,6.26626530006483,22.4298932927186
10.61561562,6.26587930871491,22.4476867678288
10.63063063,6.26549436804789,22.4654819697005
10.64564565,6.26511047520606,22.483278864547
10.66066066,6.2647276273395,22.5010774185603
10.67567568,6.26434582160601,22.5188775979112
10.69069069,6.26396505517114,22.5366793687495
10.70570571,6.26358532520812,22.5544826972035
10.72072072,6.26320662889788,22.5722875493809
10.73573574,6.26282896342898,22.5900938913681
10.75075075,6.26245232599767,22.6079016892307
10.76576577,6.26207671380778,22.6257109090134
10.78078078,6.26170212407074,22.6435215167402
10.7957958,6.26132855400558,22.6613334784143
10.81081081,6.26095600083888,22.6791467600181
10.82582583,6.26058446180474,22.6969613275135
10.84084084,6.2602139341448,22.7147771468418
10.85585586,6.25984441510818,22.7325941839239
10.87087087,6.25947590195148,22.7504124046601
10.88588589,6.25910839193876,22.7682317749304
10.9009009,6.25874188234151,22.7860522605946
10.91591592,6.25837637043865,22.803873827492
10.93093093,6.25801185351647,22.8216964414419
10.94594595,6.25764832886864,22.8395200682433
10.96096096,6.25728579379621,22.8573446736753
10.97597598,6.25692424560753,22.8751702234969
10.99099099,6.2565636816183,22.892996683447
11.00600601,6.25620409915148,22.9108240192448
11.02102102,6.25584549553733,22.9286521965897
11.03603604,6.25548786811335,22.946481181161
11.05105105,6.2551312142243,22.9643109386187
11.06606607,6.25477553122212,22.9821414346027
11.08108108,6.25442081646599,22.9999726347337
11.0960961,6.25406706732222,23.0178045046126
11.11111111,6.25371428116431,23.0356370098209
11.12612613,6.25336245537289,23.0534701159206
11.14114114,6.25301158733571,23.0713037884545
11.15615616,6.25266167444761,23.0891379929458
11.17117117,6.25231271411052,23.1069726948987
11.18618619,6.25196470373344,23.1248078597982
11.2012012,6.25161764073238,23.1426434531099
11.21621622,6.25127152253041,23.1604794402806
11.23123123,6.25092634655757,23.1783157867379
11.24624625,6.25058211025092,23.1961524578906
11.26126126,6.25023881105445,23.2139894191285
11.27627628,6.24989644641912,23.2318266358223
11.29129129,6.24955501380281,23.2496640733244
11.30630631,6.24921451067031,23.267501696968
11.32132132,6.2488749344933,23.285339472068
11.33633634,6.24853628275032,23.3031773639202
11.35135135,6.2481985529268,23.3210153378023
11.36636637,6.24786174251495,23.3388533589733
11.38138138,6.24752584901385,23.3566913926735
11.3963964,6.24719086992933,23.3745294041252
11.41141141,6.24685680277404,23.3923673585321
11.42642643,6.24652364506735,23.4102052210796
11.44144144,6.24619139433541,23.4280429569349
11.45645646,6.24586004811106,23.445880531247
11.47147147,6.24552960393388,23.4637179091469
11.48648649,6.2452000593501,23.4815550557473
11.5015015,6.24487141191265,23.4993919361429
11.51651652,6.2445436591811,23.5172285154106
11.53153153,6.24421679872164,23.5350647586092
11.54654655,6.2438908281071,23.5529006307796
11.56156156,6.24356574491688,23.5707360969452
11.57657658,6.24324154673699,23.5885711221112
11.59159159,6.24291823115996,23.6064056712653
11.60660661,6.2425957957849,23.6242397093776
11.62162162,6.24227423821744,23.6420732014006
11.63663664,6.24195355606969,23.659906112269
11.65165165,6.24163374696029,23.6777384069002
11.66666667,6.24131480851432,23.6955700501942
11.68168168,6.24099673836333,23.7134010070333
11.6966967,6.24067953414531,23.7312312422828
11.71171171,6.24036319350466,23.7490607207905
11.72672673,6.24004771409219,23.7668894073869
11.74174174,6.23973309356509,23.7847172668854
11.75675676,6.23941932958692,23.8025442640823
11.77177177,6.23910641982759,23.8203703637566
11.78678679,6.23879436196335,23.8381955306705
11.8018018,6.23848315367676,23.8560197295689
11.81681682,6.23817279265667,23.8738429251799
11.83183183,6.23786327659822,23.8916650822147
11.84684685,6.23755460320283,23.9094861653676
11.86186186,6.23724677017814,23.9273061393161
11.87687688,6.23693977523804,23.9451249687209
11.89189189,6.23663361610263,23.9629426182261
11.90690691,6.2363282904982,23.9807590524589
11.92192192,6.23602379615722,23.99857423603
11.93693694,6.23572013081833,24.0163881335336
11.95195195,6.23541729222633,24.0342007095472
11.96696697,6.23511527813211,24.052011928632
11.98198198,6.23481408629271,24.0698217553326
11.996997,6.23451371447126,24.0876301541772
12.01201201,6.23421416043696,24.1054370896777
12.02702703,6.23391542196508,24.1232425263297
12.04204204,6.23361749683693,24.1410464286126
12.05705706,6.23332038283985,24.1588487609894
12.07207207,6.23302407776722,24.1766494879071
12.08708709,6.23272857941838,24.1944485737964
12.1021021,6.23243388559868,24.2122459830721
12.11711712,6.23213999411942,24.2300416801328
12.13213213,6.23184690279785,24.2478356293613
12.14714715,6.23155460945718,24.2656277951241
12.16216216,6.23126311192649,24.2834181417721
12.17717718,6.23097240804079,24.3012066336401
12.19219219,6.23068249564098,24.3189932350473
12.20720721,6.23039337257382,24.336777910297
12.22222222,6.23010503669192,24.3545606236766
12.23723724,6.22981748585372,24.3723413394579
12.25225225,6.22953071792349,24.3901200218973
12.26726727,6.22924473077133,24.4078966352351
12.28228228,6.22895952227308,24.4256711436963
12.2972973,6.22867509031039,24.4434435114902
12.31231231,6.22839143277066,24.4612137028109
12.32732733,6.22810854754702,24.4789816818366
12.34234234,6.22782643253835,24.4967474127305
12.35735736,6.22754508564922,24.5145108596399
12.37237237,6.22726450478992,24.5322719866973
12.38738739,6.22698468787638,24.5500307580195
12.4024024,6.22670563283025,24.5677871377082
12.41741742,6.22642733757877,24.5855410898497
12.43243243,6.22614980005487,24.6032925785154
12.44744745,6.22587301819706,24.6210415677612
12.46246246,6.22559698994947,24.638788021628
12.47747748,6.22532171326181,24.6565319041418
12.49249249,6.22504718608938,24.6742731793132
12.50750751,6.22477340639302,24.6920118111381
12.52252252,6.22450037213913,24.7097477635972
12.53753754,6.22422808129961,24.7274810006563
12.55255255,6.22395653185191,24.7452114862664
12.56756757,6.22368572177895,24.7629391843636
12.58258258,6.22341564906915,24.7806640588689
12.5975976,6.22314631171638,24.7983860736889
12.61261261,6.22287770771998,24.8161051927151
12.62762763,6.22260983508473,24.8338213798245
12.64264264,6.22234269182081,24.8515345988792
12.65765766,6.22207627594385,24.8692448137268
12.67267267,6.22181058547482,24.8869519882
12.68768769,6.22154561844013,24.9046560861173
12.7027027,6.22128137287151,24.9223570712822
12.71771772,6.22101784680606,24.940054907484
12.73273273,6.2207550382862,24.9577495584973
12.74774775,6.2204929453597,24.9754409880823
12.76276276,6.22023156607962,24.9931291599847
12.77777778,6.2199708985043,25.0108140379358
12.79279279,6.21971094069738,25.0284955856526
12.80780781,6.21945169072775,25.0461737668375
12.82282282,6.21919314666956,25.063848545179
12.83783784,6.21893530660219,25.081519884351
12.85285285,6.21867816861025,25.0991877480131
12.86786787,6.21842173078353,25.1168520998108
12.88288288,6.21816599121704,25.1345129033755
12.8978979,6.21791094801097,25.1521701223242
12.91291291,6.21765659927066,25.1698237202599
12.92792793,6.21740294310659,25.1874736607713
12.94294294,6.21714997763442,25.2051199074334
12.95795796,6.21689770097488,25.2227624238066
12.97297297,6.21664611125384,25.2404011734378
12.98798799,6.21639520660227,25.2580361198596
13.003003,6.21614498515621,25.2756672265906
13.01801802,6.21589544505675,25.2932944571356
13.03303303,6.21564658445007,25.3109177749853
13.04804805,6.21539840148735,25.3285371436167
13.06306306,6.21515089432484,25.3461525264929
13.07807808,6.21490406112376,25.3637638870629
13.09309309,6.21465790005036,25.3813711887623
13.10810811,6.21441240927586,25.3989743950125
13.12312312,6.21416758697645,25.4165734692213
13.13813814,6.21392343133329,25.4341683747829
13.15315315,6.21367994053247,25.4517590750776
13.16816817,6.21343711276503,25.469345533472
13.18318318,6.21319494622691,25.4869277133191
13.1981982,6.21295343911897,25.5045055779583
13.21321321,6.21271258964694,25.5220790907153
13.22822823,6.21247239602146,25.5396482149021
13.24324324,6.21223285645799,25.5572129138173
13.25825826,6.21199396917689,25.5747731507459
13.27327327,6.21175573240332,25.5923288889593
13.28828829,6.2115181443673,25.6098800917155
13.3033033,6.21128120330362,25.627426722259
13.31831832,6.21104490745191,25.6449687438207
13.33333333,6.21080925505656,25.6625061196181
13.34834835,6.21057424436674,25.6800388128554
13.36336336,6.21033987363638,25.6975667867233
13.37837838,6.21010614112416,25.7150900043992
13.39339339,6.2098730450935,25.732608429047
13.40840841,6.20964058381252,25.7501220238174
13.42342342,6.20940875555407,25.7676307518477
13.43843844,6.20917755859569,25.7851345762618
13.45345345,6.20894699121959,25.8026334601707
13.46846847,6.20871705171268,25.8201273666717
13.48348348,6.20848773836648,25.837616258849
13.4984985,6.20825904947721,25.8551000997738
13.51351351,6.20803098334568,25.8725788525038
13.52852853,6.20780353827735,25.8900524800836
13.54354354,6.20757671258225,25.9075209455447
13.55855856,6.20735050457505,25.9249842119054
13.57357357,6.20712491257496,25.9424422421709
13.58858859,6.20689993490579,25.9598949993333
13.6036036,6.2066755698959,25.9773424463715
13.61861862,6.20645181587818,25.9947845462513
13.63363363,6.20622867119007,26.0122212619257
13.64864865,6.20600613417353,26.0296525563343
13.66366366,6.20578420317501,26.047078392404
13.67867868,6.20556287654547,26.0644987330484
13.69369369,6.20534215264036,26.0819135411683
13.70870871,6.20512202981958,26.0993227796514
13.72372372,6.20490250644752,26.1167264113725
13.73873874,6.20468358089298,26.1341243991934
13.75375375,6.20446525152922,26.1515167059629
13.76876877,6.20424751673391,26.1689032945171
13.78378378,6.20403037488916,26.1862841276789
13.7987988,6.20381382438143,26.2036591682585
13.81381381,6.20359786360162,26.2210283790531
13.82882883,6.20338249094495,26.2383917228472
13.84384384,6.20316770481105,26.2557491624122
13.85885886,6.20295350360389,26.2731006605069
13.87387387,6.20273988573175,26.2904461798771
13.88888889,6.20252684960728,26.3077856832559
13.9039039,6.20231439364741,26.3251191333634
13.91891892,6.20210251627341,26.3424464929071
13.93393393,6.20189121591081,26.3597677245818
13.94894895,6.20168049098944,26.3770827910691
13.96396396,6.20147033994339,26.3943916550384
13.97897898,6.20126076121102,26.411694279146
13.99399399,6.20105175323491,26.4289906260355
14.00900901,6.2008433144619,26.4462806583378
14.02402402,6.20063544334306,26.4635643386712
14.03903904,6.20042813833363,26.4808416296411
14.05405405,6.2002213978931,26.4981124938405
14.06906907,6.20001522048511,26.5153768938493
14.08408408,6.1998096045775,26.532634792235
14.0990991,6.19960454864227,26.5498861515524
14.11411411,6.19940005115556,26.5671309343437
14.12912913,6.19919611059769,26.5843691031383
14.14414414,6.19899272545307,26.6016006204531
14.15915916,6.19878989421026,26.6188254487923
14.17417417,6.19858761536192,26.6360435506474
14.18918919,6.1983858874048,26.6532548884975
14.2042042,6.19818470883976,26.6704594248089
14.21921922,6.1979840781717,26.6876571220353
14.23423423,6.19778399390963,26.7048479426181
14.24924925,6.19758445456658,26.7220318489857
14.26426426,6.19738545865963,26.7392088035542
14.27927928,6.19718700470991,26.756378768727
14.29429429,6.19698909124256,26.7735417068951
14.30930931,6.19679171678671,26.7906975804367
14.32432432,6.19659487987552,26.8078463517177
14.33933934,6.19639857904613,26.8249879830913
14.35435435,6.19620281283965,26.8421224368982
14.36936937,6.19600757980116,26.8592496754665
14.38438438,6.1958128784797,26.8763696611119
14.3993994,6.19561870742826,26.8934823561375
14.41441441,6.19542506520374,26.9105877228339
14.42942943,6.19523195036699,26.9276857234792
14.44444444,6.19503936148277,26.9447763203389
14.45945946,6.19484729711973,26.9618594756661
14.47447447,6.19465575585043,26.9789351517015
14.48948949,6.19446473625129,26.996003310673
14.5045045,6.19427423690262,27.0130639147962
14.51951952,6.19408425638857,27.0301169262742
14.53453453,6.19389479329718,27.0471623072977
14.54954955,6.19370584622027,27.0642000200447
14.56456456,6.19351741375354,27.0812300266808
14.57957958,6.19332949449649,27.0982522893592
14.59459459,6.19314208705242,27.1152667702207
14.60960961,6.19295519002845,27.1322734313933
14.62462462,6.19276880203546,27.1492722349928
14.63963964,6.19258292168812,27.1662631431224
14.65465465,6.19239754760488,27.1832461178731
14.66966967,6.19221267840793,27.200221121323
14.68468468,6.19202831272321,27.217188115538
14.6996997,6.1918444491804,27.2341470625715
14.71471471,6.19166108641291,27.2510979244645
14.72972973,6.19147822305785,27.2680406632453
14.74474474,6.19129585775605,27.2849752409299
14.75975976,6.19111398915204,27.301901619522
14.77477477,6.19093261589403,27.3188197610125
14.78978979,6.19075173663389,27.33572962738
14.8048048,6.19057135002718,27.3526311805907
14.81981982,6.19039145473312,27.3695243825981
14.83483483,6.19021204941454,27.3864091953436
14.84984985,6.19003313273794,27.4032855807558
14.86486486,6.18985470337344,27.4201535007509
14.87987988,6.18967675999477,27.4370129172328
14.89489489,6.18949930127926,27.4538637920928
14.90990991,6.18932232590785,27.4707060872095
14.92492492,6.18914583256507,27.4875397644496
14.93993994,6.18896981993902,27.5043647856667
14.95495495,6.18879428672135,27.5211811127022
14.96996997,6.1886192316073,27.5379887073852
14.98498498,6.18844465329564,27.5547875315319
15,6.18827055048869,27.5715775469463
